cdate,cp,pctlead,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy
1959-01-20,55.7200,0.5743,-0.0808,-0.0658,0.0448,0.0897,-0.0180,-0.0128,0.0718,0.1656,0.0200,0.0100
1959-01-21,56.0400,-0.1249,0.3221,0.1374,0.0941,0.1505,0.1703,0.0666,0.0605,0.1276,0.0300,0.0100
1959-01-22,55.9700,0.0536,0.2232,0.1729,0.0716,0.0501,0.1045,0.1280,0.0426,0.0398,0.0400,0.0100
1959-01-23,56.0000,-0.4107,-0.0357,0.1667,0.1430,0.0680,0.0507,0.0972,0.1187,0.0438,0.0500,0.0100
1959-01-26,55.7700,0.0179,-0.1789,-0.1610,0.0223,0.0322,-0.0119,-0.0153,0.0336,0.0597,0.0100,0.0100
1959-01-27,55.7800,-1.1115,-0.1972,-0.1134,-0.1163,0.0215,0.0298,-0.0077,-0.0112,0.0318,0.0200,0.0100
1959-01-28,55.1600,0.0725,-0.5498,-0.5039,-0.3637,-0.3158,-0.1673,-0.1332,-0.1457,-0.1335,0.0300,0.0100
1959-01-29,55.2000,0.4529,-0.5256,-0.3431,-0.3605,-0.2771,-0.2516,-0.1334,-0.1077,-0.1217,0.0400,0.0100
1959-01-30,55.4500,-0.4328,0.2621,-0.1990,-0.1444,-0.1983,-0.1560,-0.1515,-0.0606,-0.0459,0.0500,0.0100
1959-02-02,55.2100,0.1268,0.0090,0.0301,-0.2579,-0.2023,-0.2375,-0.1956,-0.1867,-0.1019,0.0100,0.0200
1959-02-03,55.2800,-0.3980,-0.1539,0.0482,0.0543,-0.1810,-0.1476,-0.1856,-0.1555,-0.1521,0.0200,0.0200
1959-02-04,55.0600,-0.4541,-0.1359,-0.2356,-0.0633,-0.0362,-0.2173,-0.1834,-0.2122,-0.1824,0.0300,0.0200
1959-02-05,54.8100,-0.8028,-0.4278,-0.2422,-0.2904,-0.1414,-0.1057,-0.2512,-0.2172,-0.2391,0.0400,0.0200
1959-02-06,54.3700,-1.4530,-0.6320,-0.5541,-0.3827,-0.3931,-0.2514,-0.2050,-0.3201,-0.2821,0.0500,0.0200
1959-02-09,53.5800,1.3811,-1.1394,-0.9093,-0.7805,-0.5968,-0.5696,-0.4221,-0.3599,-0.4452,0.0100,0.0200
1959-02-10,54.3200,0.0552,-0.0463,-0.3020,-0.3409,-0.3528,-0.2718,-0.2953,-0.2009,-0.1703,0.0200,0.0200
1959-02-11,54.3500,-0.6440,0.7086,-0.0123,-0.2124,-0.2616,-0.2848,-0.2253,-0.2517,-0.1726,0.0300,0.0200
1959-02-12,54.0000,0.7778,-0.2953,0.2582,-0.1711,-0.2993,-0.3257,-0.3364,-0.2777,-0.2953,0.0400,0.0200
1959-02-13,54.4200,0.1470,0.0646,0.0614,0.3869,0.0185,-0.1200,-0.1685,-0.1977,-0.1612,0.0500,0.0200
1959-02-16,54.5000,-0.3853,0.4591,0.0921,0.0828,0.3387,0.0400,-0.0817,-0.1289,-0.1594,0.0100,0.0200
1959-02-17,54.2900,0.0184,-0.1195,0.1777,-0.0276,-0.0110,0.2179,-0.0211,-0.1199,-0.1576,0.0200,0.0200
1959-02-18,54.3000,2.2099,-0.1842,-0.0736,0.1379,-0.0184,-0.0061,0.1894,-0.0161,-0.1045,0.0300,0.0200
1959-02-19,55.5000,0.0360,1.1020,0.6094,0.4941,0.5494,0.3517,0.3094,0.4407,0.2310,0.0400,0.0200
1959-02-20,55.5200,-0.0720,1.0989,0.7440,0.4645,0.4013,0.4627,0.3059,0.2747,0.3950,0.0500,0.0200
1959-02-24,55.4800,-0.4326,-0.0180,0.7087,0.5389,0.3562,0.3216,0.3854,0.2580,0.2356,0.0200,0.0200
1959-02-25,55.2400,0.1810,-0.2529,-0.1564,0.4239,0.3442,0.2240,0.2131,0.2823,0.1804,0.0300,0.0200
1959-02-26,55.3400,0.1265,-0.1266,-0.1084,-0.0722,0.3753,0.3169,0.2178,0.2090,0.2709,0.0400,0.0200
1959-02-27,55.4100,0.5775,0.1535,-0.0422,-0.0497,-0.0325,0.3338,0.2896,0.2063,0.1998,0.0500,0.0200
1959-03-02,55.7300,0.9331,0.3509,0.2943,0.1128,0.0758,0.0691,0.3683,0.3254,0.2476,0.0100,0.0300
1959-03-03,56.2500,0.1778,0.7501,0.5436,0.4535,0.2770,0.2189,0.1928,0.4387,0.3930,0.0200,0.0300
1959-03-04,56.3500,0.1420,0.5506,0.5584,0.4514,0.3977,0.2602,0.2129,0.1909,0.4093,0.0300,0.0300
1959-03-05,56.4300,-0.3899,0.1596,0.4141,0.4538,0.3890,0.3547,0.2431,0.2039,0.1854,0.0400,0.0300
1959-03-06,56.2100,-0.1067,-0.1243,-0.0237,0.2131,0.2847,0.2586,0.2476,0.1633,0.1373,0.0500,0.0300
1959-03-09,56.1500,0.2849,-0.2492,-0.1185,-0.0444,0.1493,0.2195,0.2064,0.2032,0.1332,0.0100,0.0300
1959-03-10,56.3100,0.0710,0.0889,-0.0711,-0.0178,0.0213,0.1718,0.2288,0.2161,0.2122,0.0200,0.0300
1959-03-11,56.3500,0.4437,0.1775,0.0829,-0.0356,-0.0000,0.0296,0.1573,0.2090,0.1999,0.0300,0.0300
1959-03-12,56.6000,0.1237,0.2567,0.2659,0.1730,0.0604,0.0740,0.0887,0.1931,0.2350,0.0400,0.0300
1959-03-13,56.6700,-1.0764,0.2825,0.2122,0.2302,0.1631,0.0709,0.0811,0.0931,0.1853,0.0500,0.0300
1959-03-16,56.0600,0.8205,-0.4790,-0.1713,-0.1108,-0.0319,-0.0444,-0.0938,-0.0643,-0.0375,0.0100,0.0300
1959-03-17,56.5200,-0.2300,-0.1332,-0.0473,0.0753,0.0744,0.1093,0.0785,0.0200,0.0335,0.0200,0.0300
1959-03-18,56.3900,-0.0887,0.2923,-0.1657,-0.0931,0.0142,0.0236,0.0608,0.0399,-0.0079,0.0300,0.0300
1959-03-19,56.3400,0.0887,-0.1597,0.1654,-0.1465,-0.0922,-0.0030,0.0076,0.0421,0.0256,0.0400,0.0300
1959-03-20,56.3900,-0.9221,0.0000,-0.0769,0.1462,-0.0994,-0.0621,0.0101,0.0177,0.0473,0.0500,0.0300
1959-03-23,55.8700,0.1611,-0.4187,-0.3084,-0.2889,-0.0675,-0.2370,-0.1852,-0.1065,-0.0868,0.0100,0.0300
1959-03-24,55.9600,-0.1430,-0.3845,-0.2259,-0.1915,-0.1993,-0.0296,-0.1804,-0.1422,-0.0770,0.0200,0.0300
1959-03-25,55.8800,-0.2148,0.0089,-0.3041,-0.2053,-0.1819,-0.1900,-0.0458,-0.1758,-0.1423,0.0300,0.0300
1959-03-26,55.7600,-0.5559,-0.1791,-0.0656,-0.2819,-0.2072,-0.1874,-0.1936,-0.0668,-0.1801,0.0400,0.0300
1959-03-30,55.4500,-0.0180,-0.3867,-0.3052,-0.1883,-0.3370,-0.2654,-0.2400,-0.2388,-0.1209,0.0100,0.0300
1959-03-31,55.4400,0.4509,-0.2886,-0.2640,-0.2337,-0.1544,-0.2841,-0.2303,-0.2125,-0.2145,0.0200,0.0300
1959-04-01,55.6900,0.5567,0.2160,-0.0420,-0.0855,-0.0970,-0.0539,-0.1795,-0.1456,-0.1392,0.0300,0.0400
1959-04-02,56.0000,0.7857,0.5014,0.3291,0.1078,0.0431,0.0120,0.0333,-0.0874,-0.0677,0.0400,0.0400
1959-04-03,56.4400,0.2835,0.6670,0.5948,0.4428,0.2437,0.1673,0.1229,0.1276,0.0100,0.0500,0.0400
1959-04-06,56.6000,-0.2120,0.5308,0.5383,0.5162,0.4105,0.2503,0.1840,0.1431,0.1451,0.0100,0.0400
1959-04-07,56.4800,-0.4780,0.0354,0.2832,0.3503,0.3698,0.3060,0.1836,0.1340,0.1032,0.0200,0.0400
1959-04-08,56.2100,-0.0712,-0.3461,-0.1359,0.0930,0.1846,0.2282,0.1935,0.1004,0.0655,0.0300,0.0400
1959-04-09,56.1700,0.0890,-0.2759,-0.2546,-0.1198,0.0603,0.1421,0.1855,0.1603,0.0813,0.0400,0.0400
1959-04-10,56.2200,0.3735,0.0089,-0.1542,-0.1688,-0.0781,0.0651,0.1345,0.1734,0.1524,0.0500,0.0400
1959-04-13,56.4300,0.4962,0.2308,0.1303,-0.0222,-0.0604,-0.0030,0.1090,0.1642,0.1956,0.0100,0.0400
1959-04-14,56.7100,0.4408,0.4331,0.3188,0.2217,0.0816,0.0325,0.0684,0.1573,0.2011,0.0200,0.0400
1959-04-15,56.9600,0.8251,0.4663,0.4350,0.3491,0.2655,0.1417,0.0911,0.1151,0.1889,0.0300,0.0400
1959-04-16,57.4300,0.8532,0.6294,0.5845,0.5318,0.4441,0.3589,0.2398,0.1834,0.1944,0.0400,0.0400
1959-04-17,57.9200,0.4316,0.8322,0.7022,0.6506,0.5955,0.5122,0.4298,0.3171,0.2586,0.0500,0.0400
1959-04-20,58.1700,-0.1031,0.6374,0.6973,0.6335,0.6059,0.5675,0.5002,0.4298,0.3299,0.0100,0.0400
1959-04-21,58.1100,-0.6539,0.1634,0.3904,0.4965,0.4851,0.4865,0.4705,0.4236,0.3696,0.0200,0.0400
1959-04-22,57.7300,-0.2252,-0.3798,-0.1092,0.1293,0.2661,0.2945,0.3226,0.3286,0.3025,0.0300,0.0400
1959-04-23,57.6000,0.6250,-0.4422,-0.3286,-0.1382,0.0587,0.1845,0.2203,0.2540,0.2669,0.0400,0.0400
1959-04-24,57.9600,0.3106,0.1990,-0.0866,-0.0908,0.0138,0.1525,0.2470,0.2706,0.2950,0.0500,0.0400
1959-04-27,58.1400,-0.3784,0.4651,0.2360,0.0130,-0.0104,0.0633,0.1750,0.2548,0.2750,0.0100,0.0400
1959-04-28,57.9200,-0.3971,-0.0345,0.1839,0.0820,-0.0657,-0.0720,0.0000,0.1057,0.1843,0.0200,0.0400
1959-04-29,57.6900,-0.1733,-0.3892,-0.1554,0.0388,-0.0138,-0.1210,-0.1185,-0.0496,0.0499,0.0300,0.0400
1959-04-30,57.5900,0.1042,-0.2863,-0.3176,-0.1599,-0.0035,-0.0404,-0.1285,-0.1253,-0.0634,0.0400,0.0400
1959-05-01,57.6500,0.0000,-0.0347,-0.1561,-0.2123,-0.1073,0.0144,-0.0198,-0.0995,-0.0999,0.0500,0.0500
1959-05-04,57.6500,0.1735,0.0520,-0.0231,-0.1171,-0.1698,-0.0894,0.0124,-0.0173,-0.0885,0.0100,0.0500
1959-05-05,57.7500,-0.2424,0.0867,0.0925,0.0260,-0.0590,-0.1126,-0.0519,0.0324,0.0038,0.0200,0.0500
1959-05-06,57.6100,-1.2671,-0.0347,-0.0231,0.0087,-0.0278,-0.0896,-0.1312,-0.0758,0.0019,0.0300,0.0500
1959-05-07,56.8800,0.7736,-0.7599,-0.4471,-0.3349,-0.2469,-0.2347,-0.2582,-0.2735,-0.2081,0.0400,0.0500
1959-05-08,57.3200,1.1165,-0.2539,-0.2503,-0.1438,-0.1149,-0.0783,-0.0919,-0.1304,-0.1583,0.0500,0.0500
1959-05-11,57.9600,0.0000,0.9368,0.2033,0.0914,0.1078,0.0898,0.0919,0.0586,0.0077,0.0100,0.0500
1959-05-12,57.9600,0.0173,0.5521,0.6234,0.1521,0.0730,0.0897,0.0769,0.0803,0.0521,0.0200,0.0500
1959-05-13,57.9700,0.6900,0.0086,0.3738,0.4714,0.1250,0.0636,0.0793,0.0694,0.0733,0.0300,0.0500
1959-05-14,58.3700,-0.3598,0.3524,0.2352,0.4521,0.5145,0.2194,0.1534,0.1559,0.1386,0.0400,0.0500
1959-05-15,58.1600,-0.0172,0.1630,0.1146,0.0860,0.2892,0.3681,0.1359,0.0887,0.0981,0.0500,0.0500
1959-05-18,58.1500,0.2923,-0.1891,0.1030,0.0817,0.0654,0.2381,0.3129,0.1167,0.0769,0.0100,0.0500
1959-05-19,58.3200,-0.3944,0.1374,-0.0286,0.1502,0.1237,0.1032,0.2458,0.3102,0.1363,0.0200,0.0500
1959-05-20,58.0900,0.0861,-0.0515,-0.0401,-0.1203,0.0412,0.0372,0.0319,0.1656,0.2317,0.0300,0.0500
1959-05-21,58.1400,0.3268,-0.1549,-0.0057,-0.0086,-0.0791,0.0487,0.0442,0.0387,0.1568,0.0400,0.0500
1959-05-22,58.3300,-0.2572,0.2061,0.0057,0.0773,0.0584,-0.0115,0.0883,0.0795,0.0707,0.0500,0.0500
1959-05-25,58.1800,-0.1547,0.0343,0.0515,-0.0602,0.0103,0.0057,-0.0466,0.0451,0.0420,0.0100,0.0500
1959-05-26,58.0900,0.1721,-0.2064,-0.0286,0.0000,-0.0791,-0.0172,-0.0172,-0.0602,0.0229,0.0200,0.0500
1959-05-27,58.1900,0.3437,0.0086,-0.0802,0.0215,0.0344,-0.0372,0.0098,0.0064,-0.0344,0.0300,0.0500
1959-05-28,58.3900,0.4967,0.2573,0.1202,0.0258,0.0859,0.0859,0.0172,0.0515,0.0439,0.0400,0.0500
1959-05-29,58.6800,-0.0852,0.4186,0.3366,0.2143,0.1201,0.1543,0.1446,0.0772,0.1011,0.0500,0.0500
1959-06-01,58.6300,-0.6822,0.2046,0.2504,0.2309,0.1541,0.0857,0.1200,0.1157,0.0591,0.0100,0.0600
1959-06-02,58.2300,0.0343,-0.3851,-0.0911,0.0171,0.0479,0.0143,-0.0245,0.0193,0.0267,0.0200,0.0600
1959-06-03,58.2500,-1.0644,-0.3262,-0.2456,-0.0599,0.0205,0.0457,0.0171,-0.0171,0.0210,0.0300,0.0600
1959-06-04,57.6300,-0.2082,-0.5178,-0.5743,-0.4511,-0.2608,-0.1601,-0.1127,-0.1180,-0.1335,0.0400,0.0600
1959-06-05,57.5100,-1.3041,-0.6427,-0.4153,-0.4836,-0.4031,-0.2522,-0.1669,-0.1246,-0.1280,0.0500,0.0600
1959-06-08,56.7600,-0.7047,-0.7614,-0.8668,-0.6387,-0.6485,-0.5533,-0.4018,-0.3081,-0.2547,0.0100,0.0600
1959-06-09,56.3600,1.4727,-1.0166,-0.7443,-0.8280,-0.6527,-0.6585,-0.5752,-0.4393,-0.3516,0.0200,0.0600
1959-06-10,57.1900,0.1049,0.3787,-0.1879,-0.1931,-0.3713,-0.3026,-0.3583,-0.3235,-0.2311,0.0300,0.0600
1959-06-11,57.2500,0.0699,0.7777,0.2869,-0.1143,-0.1333,-0.2918,-0.2444,-0.3005,-0.2762,0.0400,0.0600
1959-06-12,57.2900,-0.5236,0.0873,0.5415,0.2324,-0.0772,-0.0993,-0.2400,-0.2051,-0.2595,0.0500,0.0600
1959-06-15,56.9900,-0.7545,-0.2275,-0.1166,0.2754,0.0807,-0.1521,-0.1603,-0.2757,-0.2407,0.0100,0.0600
1959-06-16,56.5600,0.9371,-0.6429,-0.4039,-0.2762,0.0701,-0.0585,-0.2385,-0.2347,-0.3291,0.0200,0.0600
1959-06-17,57.0900,-0.0701,0.0880,-0.1172,-0.0702,-0.0351,0.2132,0.0828,-0.0922,-0.1053,0.0300,0.0600
1959-06-18,57.0500,0.1402,0.4293,0.0351,-0.1054,-0.0702,-0.0409,0.1727,0.0636,-0.0897,0.0400,0.0600
1959-06-19,57.1300,0.0000,0.0350,0.3328,0.0614,-0.0562,-0.0351,-0.0150,0.1687,0.0721,0.0500,0.0600
1959-06-22,57.1300,-0.0175,0.0700,0.0234,0.2496,0.0491,-0.0468,-0.0301,-0.0131,0.1499,0.0100,0.0600
1959-06-23,57.1200,0.5077,-0.0088,0.0408,0.0131,0.1961,0.0380,-0.0426,-0.0285,-0.0136,0.0200,0.0600
1959-06-24,57.4100,0.5574,0.2445,0.1631,0.1573,0.1120,0.2479,0.1051,0.0263,0.0311,0.0300,0.0600
1959-06-25,57.7300,0.4331,0.5298,0.3483,0.2616,0.2373,0.1863,0.2920,0.1618,0.0856,0.0400,0.0600
1959-06-26,57.9800,0.6726,0.4926,0.4968,0.3692,0.2958,0.2700,0.2216,0.3096,0.1922,0.0500,0.0600
1959-06-29,58.3700,0.1713,0.5501,0.5515,0.5400,0.4296,0.3587,0.3276,0.2783,0.3501,0.0100,0.0600
1959-06-30,58.4700,0.8551,0.4194,0.4233,0.4558,0.4656,0.3861,0.3315,0.3078,0.2662,0.0200,0.0600
1959-07-01,58.9700,0.5257,0.5109,0.5631,0.5304,0.5351,0.5302,0.4531,0.3973,0.3690,0.0300,0.0700
1959-07-02,59.2800,0.6242,0.6850,0.5149,0.5530,0.5289,0.5331,0.5291,0.4620,0.4115,0.0400,0.0700
1959-07-06,59.6500,0.6035,0.5718,0.6633,0.5415,0.5666,0.5443,0.5457,0.5408,0.4800,0.0100,0.0700
1959-07-07,60.0100,0.0333,0.6101,0.5812,0.6473,0.5533,0.5722,0.5524,0.5527,0.5475,0.0200,0.0700
1959-07-08,60.0300,-0.0999,0.3166,0.4174,0.4436,0.5236,0.4658,0.4942,0.4865,0.4939,0.0300,0.0700
1959-07-09,59.9700,-0.1001,-0.0333,0.1778,0.2879,0.3345,0.4191,0.3843,0.4192,0.4205,0.0400,0.0700
1959-07-10,59.9100,-0.8346,-0.1001,-0.0556,0.1084,0.2103,0.2619,0.3446,0.3233,0.3610,0.0500,0.0700
1959-07-13,59.4100,0.2356,-0.4693,-0.3458,-0.2507,-0.0802,0.0362,0.1052,0.1970,0.1941,0.0100,0.0700
1959-07-14,59.5500,0.0672,-0.3026,-0.2348,-0.2010,-0.1539,-0.0279,0.0645,0.1214,0.2012,0.0200,0.0700
1959-07-15,59.5900,-0.3021,0.1511,-0.1792,-0.1594,-0.1474,-0.1172,-0.0143,0.0648,0.1154,0.0300,0.0700
1959-07-16,59.4100,-0.3703,-0.1176,0.0000,-0.2101,-0.1880,-0.1733,-0.1436,-0.0502,0.0242,0.0400,0.0700
1959-07-17,59.1900,-0.4731,-0.3373,-0.2020,-0.0925,-0.2423,-0.2185,-0.2014,-0.1719,-0.0857,0.0500,0.0700
1959-07-20,58.9100,0.8488,-0.4234,-0.3831,-0.2699,-0.1685,-0.2809,-0.2548,-0.2353,-0.2052,0.0100,0.0700
1959-07-21,59.4100,0.3366,0.1859,0.0000,-0.0760,-0.0472,0.0000,-0.1203,-0.1178,-0.1158,0.0200,0.0700
1959-07-22,59.6100,0.1006,0.5881,0.2360,0.0843,0.0067,0.0168,0.0481,-0.0631,-0.0673,0.0300,0.0700
1959-07-23,59.6700,-0.0335,0.2180,0.4253,0.2020,0.0876,0.0225,0.0289,0.0547,-0.0449,0.0400,0.0700
1959-07-24,59.6500,0.6203,0.0335,0.1341,0.3105,0.1548,0.0673,0.0144,0.0210,0.0449,0.0500,0.0700
1959-07-27,60.0200,0.4998,0.2925,0.2286,0.2553,0.3720,0.2323,0.1465,0.0904,0.0878,0.0100,0.0700
1959-07-28,60.3200,0.4973,0.5568,0.3611,0.2963,0.3041,0.3931,0.2706,0.1909,0.1361,0.0200,0.0700
1959-07-29,60.6200,-0.1980,0.4961,0.5360,0.3948,0.3364,0.3362,0.4078,0.2990,0.2252,0.0300,0.0700
1959-07-30,60.5000,0.0165,0.1486,0.2646,0.3520,0.2756,0.2467,0.2593,0.3314,0.2432,0.0400,0.0700
1959-07-31,60.5100,0.3305,-0.0909,0.1046,0.2025,0.2848,0.2323,0.2136,0.2287,0.2961,0.0500,0.0700
1959-08-03,60.7100,-0.1647,0.1732,0.0495,0.1609,0.2280,0.2923,0.2463,0.2282,0.2400,0.0100,0.0800
1959-08-04,60.6100,-0.5115,0.0824,0.0605,-0.0041,0.0957,0.1624,0.2268,0.1946,0.1843,0.0200,0.0800
1959-08-05,60.3000,-0.0995,-0.3391,-0.1156,-0.0826,-0.1057,-0.0055,0.0661,0.1344,0.1160,0.0300,0.0800
1959-08-06,60.2400,-0.6142,-0.3070,-0.2595,-0.1116,-0.0860,-0.1047,-0.0189,0.0455,0.1085,0.0400,0.0800
1959-08-07,59.8700,-2.0879,-0.3580,-0.4102,-0.3485,-0.2121,-0.1739,-0.1774,-0.0931,-0.0276,0.0500,0.0800
1959-08-10,58.6200,1.3135,-1.3672,-0.9400,-0.8325,-0.6975,-0.5245,-0.4467,-0.4155,-0.3137,0.0100,0.0800
1959-08-11,59.3900,-0.2357,-0.4067,-0.4779,-0.3822,-0.4088,-0.3677,-0.2668,-0.2311,-0.2275,0.0200,0.0800
1959-08-12,59.2500,-0.1688,0.5310,-0.3498,-0.4175,-0.3531,-0.3802,-0.3490,-0.2631,-0.2317,0.0300,0.0800
1959-08-13,59.1500,0.2367,-0.2027,0.2981,-0.3046,-0.3679,-0.3226,-0.3503,-0.3267,-0.2527,0.0400,0.0800
1959-08-14,59.2900,-0.2024,0.0338,-0.0563,0.2826,-0.1961,-0.2672,-0.2429,-0.2772,-0.2646,0.0500,0.0800
1959-08-17,59.1700,-0.9295,0.0169,-0.0450,-0.0929,0.1857,-0.1973,-0.2580,-0.2379,-0.2690,0.0100,0.0800
1959-08-18,58.6200,-0.5971,-0.5688,-0.2993,-0.2667,-0.2606,0.0000,-0.3023,-0.3422,-0.3148,0.0200,0.0800
1959-08-19,58.2700,1.4930,-0.7700,-0.5793,-0.3739,-0.3328,-0.3166,-0.0847,-0.3392,-0.3706,0.0300,0.0800
1959-08-20,59.1400,-0.1014,0.4429,-0.0170,-0.0638,-0.0034,-0.0311,-0.0605,0.1101,-0.1375,0.0400,0.0800
1959-08-21,59.0800,-0.3555,0.6852,0.2606,-0.0383,-0.0714,-0.0198,-0.0412,-0.0657,0.0866,0.0500,0.0800
1959-08-24,58.8700,0.2038,-0.2289,0.3388,0.1062,-0.1020,-0.1189,-0.0679,-0.0806,-0.0980,0.0100,0.0800
1959-08-25,58.9900,0.1356,-0.0764,-0.0848,0.3050,0.1257,-0.0510,-0.0728,-0.0339,-0.0490,0.0200,0.0800
1959-08-26,59.0700,0.8634,0.1694,-0.0057,-0.0297,0.2710,0.1273,-0.0243,-0.0467,-0.0151,0.0300,0.0800
1959-08-27,59.5800,0.0336,0.4973,0.3997,0.2114,0.1489,0.3693,0.2324,0.0869,0.0546,0.0400,0.0800
1959-08-28,59.6000,0.0000,0.4447,0.3422,0.3077,0.1756,0.1295,0.3210,0.2074,0.0809,0.0500,0.0800
1959-08-31,59.6000,-1.2248,0.0168,0.2965,0.2565,0.2459,0.1462,0.1109,0.2806,0.1841,0.0100,0.0800
1959-09-01,58.8700,0.0849,-0.6162,-0.3987,-0.0842,-0.0404,0.0000,-0.0507,-0.0570,0.1126,0.0200,0.0900
1959-09-02,58.9200,-1.1202,-0.5773,-0.3833,-0.2785,-0.0506,-0.0197,0.0121,-0.0338,-0.0413,0.0300,0.0900
1959-09-03,58.2600,0.4806,-0.5206,-0.7611,-0.5686,-0.4471,-0.2283,-0.1764,-0.1290,-0.1542,0.0400,0.0900
1959-09-04,58.5400,-1.4349,-0.3253,-0.1878,-0.4519,-0.3603,-0.2940,-0.1282,-0.0953,-0.0621,0.0500,0.0900
1959-09-08,57.7000,-0.7106,-0.4818,-0.6991,-0.5012,-0.6500,-0.5399,-0.4569,-0.2908,-0.2433,0.0200,0.0900
1959-09-09,57.2900,-0.5236,-1.0871,-0.5590,-0.7032,-0.5435,-0.6608,-0.5645,-0.4885,-0.3369,0.0300,0.0900
1959-09-10,56.9900,0.7370,-0.6213,-0.9013,-0.5509,-0.6683,-0.5407,-0.6420,-0.5599,-0.4926,0.0400,0.0900
1959-09-11,57.4100,-0.7316,0.1049,-0.1689,-0.4926,-0.2952,-0.4362,-0.3604,-0.4720,-0.4183,0.0500,0.0900
1959-09-14,56.9900,-0.5440,-0.0000,-0.1750,-0.3105,-0.5412,-0.3682,-0.4787,-0.4068,-0.5010,0.0100,0.0900
1959-09-15,56.6800,0.0706,-0.6422,-0.1812,-0.2675,-0.3574,-0.5422,-0.3934,-0.4871,-0.4221,0.0200,0.0900
1959-09-16,56.7200,-0.5465,-0.2381,-0.4050,-0.1185,-0.2001,-0.2865,-0.4553,-0.3360,-0.4259,0.0300,0.0900
1959-09-17,56.4100,-0.3900,-0.2387,-0.3416,-0.4409,-0.2041,-0.2579,-0.3237,-0.4669,-0.3594,0.0400,0.0900
1959-09-18,56.1900,-1.6373,-0.4707,-0.2894,-0.3540,-0.4311,-0.2350,-0.2768,-0.3321,-0.4586,0.0500,0.0900
1959-09-21,55.2700,-0.2352,-1.0228,-0.8638,-0.6278,-0.6115,-0.6326,-0.4347,-0.4463,-0.4765,0.0100,0.0900
1959-09-22,55.1400,1.2332,-0.9510,-0.7623,-0.7085,-0.5505,-0.5499,-0.5770,-0.4104,-0.4234,0.0200,0.0900
1959-09-23,55.8200,1.7198,0.4957,-0.2226,-0.2653,-0.3228,-0.2563,-0.2983,-0.3539,-0.2309,0.0300,0.0900
1959-09-24,56.7800,-0.0881,1.4565,0.9002,0.2646,0.1325,0.0179,0.0255,-0.0468,-0.1245,0.0400,0.0900
1959-09-25,56.7300,0.7404,0.8017,0.9390,0.6504,0.1930,0.0953,0.0025,0.0111,-0.0514,0.0500,0.0900
1959-09-28,57.1500,0.6299,0.3249,0.7793,0.8875,0.6676,0.2850,0.1883,0.0957,0.0928,0.0100,0.0900
1959-09-29,57.5100,-1.0955,0.6803,0.4259,0.7407,0.8345,0.6605,0.3347,0.2441,0.1558,0.0200,0.0900
1959-09-30,56.8800,0.1055,-0.2360,0.0874,0.0438,0.3719,0.5105,0.4066,0.1529,0.0926,0.0300,0.0900
1959-10-01,56.9400,0.4566,-0.5008,-0.1226,0.0919,0.0561,0.3275,0.4525,0.3687,0.1476,0.0400,0.1000
1959-10-02,57.2000,-0.1049,0.2804,-0.1813,0.0219,0.1645,0.1227,0.3457,0.4527,0.3783,0.0500,0.1000
1959-10-05,57.1400,-0.0875,0.1749,0.1518,-0.1622,-0.0035,0.1196,0.0901,0.2893,0.3905,0.0100,0.1000
1959-10-06,57.0900,-0.2627,-0.0963,0.0875,0.0920,-0.1472,-0.0175,0.0900,0.0679,0.2474,0.0200,0.1000
1959-10-07,56.9400,-0.2283,-0.1754,-0.1519,0.0000,0.0210,-0.1666,-0.0525,0.0460,0.0312,0.0300,0.1000
1959-10-08,56.8100,0.3344,-0.2462,-0.1932,-0.1711,-0.0456,-0.0205,-0.1754,-0.0745,0.0156,0.0400,0.1000
1959-10-09,57.0000,0.5614,0.0527,-0.0527,-0.0614,-0.0702,0.0175,0.0301,-0.1118,-0.0292,0.0500,0.1000
1959-10-12,57.3200,-0.2791,0.4461,0.2221,0.1008,0.0631,0.0351,0.0951,0.0964,-0.0370,0.0100,0.1000
1959-10-13,57.1600,-0.7873,0.1398,0.2041,0.0964,0.0245,0.0058,-0.0100,0.0482,0.0545,0.0200,0.1000
1959-10-14,56.7100,0.2821,-0.5357,-0.1694,-0.0438,-0.0807,-0.1111,-0.1078,-0.1074,-0.0448,0.0300,0.1000
1959-10-15,56.8700,0.8089,-0.2553,-0.2636,-0.0570,0.0210,-0.0205,-0.0552,-0.0592,-0.0643,0.0400,0.1000
1959-10-16,57.3300,-0.5582,0.5429,0.0995,0.0044,0.1156,0.1519,0.0977,0.0526,0.0370,0.0500,0.1000
1959-10-19,57.0100,-0.6139,0.1224,0.1752,-0.0658,-0.1087,0.0029,0.0501,0.0153,-0.0156,0.0100,0.1000
1959-10-20,56.6600,-0.1941,-0.5894,-0.1228,-0.0219,-0.1757,-0.1931,-0.0852,-0.0329,-0.0546,0.0200,0.1000
1959-10-21,56.5500,-0.9726,-0.4063,-0.4582,-0.1406,-0.0563,-0.1788,-0.1933,-0.0988,-0.0507,0.0300,0.1000
1959-10-22,56.0000,1.0000,-0.5864,-0.5969,-0.5879,-0.3068,-0.2086,-0.2921,-0.2906,-0.1955,0.0400,0.1000
1959-10-23,56.5600,0.6718,0.0089,-0.0591,-0.1993,-0.2723,-0.0911,-0.0378,-0.1322,-0.1488,0.0500,0.1000
