cdate,cp,pctlead,pctlag1,dow,moy
1998-06-19,1100.65,0.23,-0.52,5.00,6.00
1998-06-22,1103.21,1.48,0.23,1.00,6.00
1998-06-23,1119.49,1.20,1.48,2.00,6.00
1998-06-24,1132.88,-0.32,1.20,3.00,6.00
1998-06-25,1129.28,0.35,-0.32,4.00,6.00
1998-06-26,1133.20,0.47,0.35,5.00,6.00
1998-06-29,1138.49,-0.41,0.47,1.00,6.00
1998-06-30,1133.84,1.30,-0.41,2.00,6.00
1998-07-01,1148.56,-0.19,1.30,3.00,7.00
1998-07-02,1146.42,0.95,-0.19,4.00,7.00
1998-07-06,1157.33,-0.23,0.95,1.00,7.00
1998-07-07,1154.66,1.02,-0.23,2.00,7.00
1998-07-08,1166.38,-0.67,1.02,3.00,7.00
1998-07-09,1158.56,0.50,-0.67,4.00,7.00
1998-07-10,1164.33,0.07,0.50,5.00,7.00
1998-07-13,1165.19,1.06,0.07,1.00,7.00
1998-07-14,1177.58,-0.24,1.06,2.00,7.00
1998-07-15,1174.81,0.78,-0.24,3.00,7.00
1998-07-16,1183.99,0.23,0.78,4.00,7.00
1998-07-17,1186.75,-0.22,0.23,5.00,7.00
1998-07-20,1184.10,-1.61,-0.22,1.00,7.00
1998-07-21,1165.07,-0.08,-1.61,2.00,7.00
1998-07-22,1164.08,-2.09,-0.08,3.00,7.00
1998-07-23,1139.75,0.09,-2.09,4.00,7.00
1998-07-24,1140.80,0.57,0.09,5.00,7.00
1998-07-27,1147.27,-1.48,0.57,1.00,7.00
1998-07-28,1130.24,-0.45,-1.48,2.00,7.00
1998-07-29,1125.21,1.58,-0.45,3.00,7.00
1998-07-30,1142.95,-1.95,1.58,4.00,7.00
1998-07-31,1120.67,-0.73,-1.95,5.00,7.00
1998-08-03,1112.44,-3.62,-0.73,1.00,8.00
1998-08-04,1072.12,0.87,-3.62,2.00,8.00
1998-08-05,1081.43,0.76,0.87,3.00,8.00
1998-08-06,1089.63,-0.02,0.76,4.00,8.00
1998-08-07,1089.45,-0.58,-0.02,5.00,8.00
1998-08-10,1083.14,-1.31,-0.58,1.00,8.00
1998-08-11,1068.98,1.43,-1.31,2.00,8.00
1998-08-12,1084.22,-0.86,1.43,3.00,8.00
1998-08-13,1074.91,-1.13,-0.86,4.00,8.00
1998-08-14,1062.75,1.97,-1.13,5.00,8.00
1998-08-17,1083.67,1.62,1.97,1.00,8.00
1998-08-18,1101.20,-0.29,1.62,2.00,8.00
1998-08-19,1098.06,-0.59,-0.29,3.00,8.00
1998-08-20,1091.60,-0.95,-0.59,4.00,8.00
1998-08-21,1081.24,0.64,-0.95,5.00,8.00
1998-08-24,1088.14,0.43,0.64,1.00,8.00
1998-08-25,1092.85,-0.79,0.43,2.00,8.00
1998-08-26,1084.19,-3.84,-0.79,3.00,8.00
1998-08-27,1042.59,-1.48,-3.84,4.00,8.00
1998-08-28,1027.14,-6.80,-1.48,5.00,8.00
1998-08-31,957.28,3.86,-6.80,1.00,8.00
1998-09-01,994.26,-0.38,3.86,2.00,9.00
1998-09-02,990.48,-0.83,-0.38,3.00,9.00
1998-09-03,982.26,-0.85,-0.83,4.00,9.00
1998-09-04,973.89,5.09,-0.85,5.00,9.00
1998-09-08,1023.46,-1.69,5.09,2.00,9.00
1998-09-09,1006.20,-2.58,-1.69,3.00,9.00
1998-09-10,980.19,2.95,-2.58,4.00,9.00
1998-09-11,1009.06,2.05,2.95,5.00,9.00
1998-09-14,1029.72,0.77,2.05,1.00,9.00
1998-09-15,1037.68,0.75,0.77,2.00,9.00
1998-09-16,1045.48,-2.55,0.75,3.00,9.00
1998-09-17,1018.87,0.12,-2.55,4.00,9.00
1998-09-18,1020.09,0.37,0.12,5.00,9.00
1998-09-21,1023.89,0.56,0.37,1.00,9.00
1998-09-22,1029.63,3.54,0.56,2.00,9.00
1998-09-23,1066.09,-2.19,3.54,3.00,9.00
1998-09-24,1042.72,0.19,-2.19,4.00,9.00
1998-09-25,1044.75,0.38,0.19,5.00,9.00
1998-09-28,1048.69,0.03,0.38,1.00,9.00
1998-09-29,1049.02,-3.05,0.03,2.00,9.00
1998-09-30,1017.01,-3.01,-3.05,3.00,9.00
1998-10-01,986.39,1.64,-3.01,4.00,10.00
1998-10-02,1002.60,-1.40,1.64,5.00,10.00
1998-10-05,988.56,-0.40,-1.40,1.00,10.00
1998-10-06,984.59,-1.41,-0.40,2.00,10.00
1998-10-07,970.68,-1.16,-1.41,3.00,10.00
1998-10-08,959.44,2.60,-1.16,4.00,10.00
1998-10-09,984.39,1.35,2.60,5.00,10.00
1998-10-12,997.71,-0.29,1.35,1.00,10.00
1998-10-13,994.80,1.08,-0.29,2.00,10.00
1998-10-14,1005.53,4.17,1.08,3.00,10.00
1998-10-15,1047.49,0.85,4.17,4.00,10.00
1998-10-16,1056.42,0.57,0.85,5.00,10.00
1998-10-19,1062.39,0.14,0.57,1.00,10.00
1998-10-20,1063.93,0.56,0.14,2.00,10.00
1998-10-21,1069.92,0.80,0.56,3.00,10.00
1998-10-22,1078.48,-0.72,0.80,4.00,10.00
1998-10-23,1070.67,0.15,-0.72,5.00,10.00
1998-10-26,1072.32,-0.65,0.15,1.00,10.00
1998-10-27,1065.34,0.26,-0.65,2.00,10.00
1998-10-28,1068.09,1.67,0.26,3.00,10.00
1998-10-29,1085.93,1.17,1.67,4.00,10.00
1998-10-30,1098.67,1.18,1.17,5.00,10.00
1998-11-02,1111.60,-0.07,1.18,1.00,11.00
1998-11-03,1110.84,0.70,-0.07,2.00,11.00
1998-11-04,1118.67,1.36,0.70,3.00,11.00
1998-11-05,1133.85,0.63,1.36,4.00,11.00
1998-11-06,1141.01,-0.95,0.63,5.00,11.00
1998-11-09,1130.20,-0.17,-0.95,1.00,11.00
1998-11-10,1128.26,-0.65,-0.17,2.00,11.00
1998-11-11,1120.97,-0.29,-0.65,3.00,11.00
1998-11-12,1117.69,0.72,-0.29,4.00,11.00
1998-11-13,1125.72,0.90,0.72,5.00,11.00
1998-11-16,1135.87,0.30,0.90,1.00,11.00
1998-11-17,1139.32,0.45,0.30,2.00,11.00
1998-11-18,1144.48,0.71,0.45,3.00,11.00
1998-11-19,1152.61,0.95,0.71,4.00,11.00
1998-11-20,1163.55,2.12,0.95,5.00,11.00
1998-11-23,1188.21,-0.44,2.12,1.00,11.00
1998-11-24,1182.99,0.33,-0.44,2.00,11.00
1998-11-25,1186.87,0.46,0.33,3.00,11.00
1998-11-27,1192.33,-2.41,0.46,5.00,11.00
1998-11-30,1163.63,1.00,-2.41,1.00,11.00
1998-12-01,1175.28,-0.34,1.00,2.00,12.00
1998-12-02,1171.25,-1.80,-0.34,3.00,12.00
1998-12-03,1150.14,2.31,-1.80,4.00,12.00
1998-12-04,1176.74,0.93,2.31,5.00,12.00
1998-12-07,1187.70,-0.53,0.93,1.00,12.00
1998-12-08,1181.38,0.18,-0.53,2.00,12.00
1998-12-09,1183.49,-1.56,0.18,3.00,12.00
1998-12-10,1165.02,0.12,-1.56,4.00,12.00
1998-12-11,1166.46,-2.17,0.12,5.00,12.00
1998-12-14,1141.20,1.90,-2.17,1.00,12.00
1998-12-15,1162.83,-0.08,1.90,2.00,12.00
1998-12-16,1161.94,1.55,-0.08,3.00,12.00
1998-12-17,1179.98,0.68,1.55,4.00,12.00
1998-12-18,1188.03,1.25,0.68,5.00,12.00
1998-12-21,1202.84,0.06,1.25,1.00,12.00
1998-12-22,1203.57,2.07,0.06,2.00,12.00
1998-12-23,1228.54,-0.18,2.07,3.00,12.00
1998-12-24,1226.27,-0.06,-0.18,4.00,12.00
1998-12-28,1225.49,1.33,-0.06,1.00,12.00
1998-12-29,1241.81,-0.80,1.33,2.00,12.00
1998-12-30,1231.93,-0.22,-0.80,3.00,12.00
1998-12-31,1229.23,-0.09,-0.22,4.00,12.00
1999-01-04,1228.10,1.36,-0.09,1.00,1.00
1999-01-05,1244.78,2.21,1.36,2.00,1.00
1999-01-06,1272.34,-0.21,2.21,3.00,1.00
1999-01-07,1269.73,0.42,-0.21,4.00,1.00
1999-01-08,1275.09,-0.88,0.42,5.00,1.00
1999-01-11,1263.88,-1.93,-0.88,1.00,1.00
1999-01-12,1239.51,-0.41,-1.93,2.00,1.00
1999-01-13,1234.40,-1.80,-0.41,3.00,1.00
1999-01-14,1212.19,2.56,-1.80,4.00,1.00
1999-01-15,1243.26,0.70,2.56,5.00,1.00
1999-01-19,1252.00,0.37,0.70,2.00,1.00
1999-01-20,1256.62,-1.71,0.37,3.00,1.00
1999-01-21,1235.16,-0.81,-1.71,4.00,1.00
1999-01-22,1225.19,0.72,-0.81,5.00,1.00
1999-01-25,1233.98,1.49,0.72,1.00,1.00
1999-01-26,1252.31,-0.73,1.49,2.00,1.00
1999-01-27,1243.17,1.79,-0.73,3.00,1.00
1999-01-28,1265.37,1.13,1.79,4.00,1.00
1999-01-29,1279.64,-0.52,1.13,5.00,1.00
1999-02-01,1273.00,-0.86,-0.52,1.00,2.00
1999-02-02,1261.99,0.80,-0.86,2.00,2.00
1999-02-03,1272.07,-1.85,0.80,3.00,2.00
1999-02-04,1248.49,-0.73,-1.85,4.00,2.00
1999-02-05,1239.40,0.35,-0.73,5.00,2.00
1999-02-08,1243.77,-2.22,0.35,1.00,2.00
1999-02-09,1216.14,0.61,-2.22,2.00,2.00
1999-02-10,1223.55,2.49,0.61,3.00,2.00
1999-02-11,1254.04,-1.91,2.49,4.00,2.00
1999-02-12,1230.13,0.95,-1.91,5.00,2.00
1999-02-16,1241.87,-1.44,0.95,2.00,2.00
1999-02-17,1224.03,1.08,-1.44,3.00,2.00
1999-02-18,1237.28,0.16,1.08,4.00,2.00
1999-02-19,1239.22,2.66,0.16,5.00,2.00
1999-02-22,1272.14,-0.08,2.66,1.00,2.00
1999-02-23,1271.18,-1.40,-0.08,2.00,2.00
1999-02-24,1253.41,-0.67,-1.40,3.00,2.00
1999-02-25,1245.02,-0.54,-0.67,4.00,2.00
1999-02-26,1238.33,-0.18,-0.54,5.00,2.00
1999-03-01,1236.16,-0.86,-0.18,1.00,3.00
1999-03-02,1225.50,0.18,-0.86,2.00,3.00
1999-03-03,1227.70,1.54,0.18,3.00,3.00
1999-03-04,1246.64,2.31,1.54,4.00,3.00
1999-03-05,1275.47,0.57,2.31,5.00,3.00
1999-03-08,1282.73,-0.23,0.57,1.00,3.00
1999-03-09,1279.84,0.55,-0.23,2.00,3.00
1999-03-10,1286.84,0.84,0.55,3.00,3.00
1999-03-11,1297.68,-0.24,0.84,4.00,3.00
1999-03-12,1294.59,0.98,-0.24,5.00,3.00
1999-03-15,1307.26,-0.07,0.98,1.00,3.00
1999-03-16,1306.38,-0.66,-0.07,2.00,3.00
1999-03-17,1297.82,1.44,-0.66,3.00,3.00
1999-03-18,1316.55,-1.31,1.44,4.00,3.00
1999-03-19,1299.29,-0.18,-1.31,5.00,3.00
1999-03-22,1297.01,-2.69,-0.18,1.00,3.00
1999-03-23,1262.14,0.51,-2.69,2.00,3.00
1999-03-24,1268.59,1.69,0.51,3.00,3.00
1999-03-25,1289.99,-0.56,1.69,4.00,3.00
1999-03-26,1282.80,2.13,-0.56,5.00,3.00
1999-03-29,1310.17,-0.72,2.13,1.00,3.00
1999-03-30,1300.75,-1.11,-0.72,2.00,3.00
1999-03-31,1286.37,0.57,-1.11,3.00,3.00
1999-04-01,1293.72,2.12,0.57,4.00,4.00
1999-04-05,1321.12,-0.24,2.12,1.00,4.00
1999-04-06,1317.89,0.68,-0.24,2.00,4.00
1999-04-07,1326.89,1.29,0.68,3.00,4.00
1999-04-08,1343.98,0.33,1.29,4.00,4.00
1999-04-09,1348.35,0.76,0.33,5.00,4.00
1999-04-12,1358.63,-0.65,0.76,1.00,4.00
1999-04-13,1349.82,-1.58,-0.65,2.00,4.00
1999-04-14,1328.44,-0.42,-1.58,3.00,4.00
1999-04-15,1322.85,-0.29,-0.42,4.00,4.00
1999-04-16,1319.00,-2.24,-0.29,5.00,4.00
1999-04-19,1289.48,1.29,-2.24,1.00,4.00
1999-04-20,1306.17,2.29,1.29,2.00,4.00
1999-04-21,1336.12,1.70,2.29,3.00,4.00
1999-04-22,1358.82,-0.14,1.70,4.00,4.00
1999-04-23,1356.85,0.24,-0.14,5.00,4.00
1999-04-26,1360.04,0.20,0.24,1.00,4.00
1999-04-27,1362.80,-0.87,0.20,2.00,4.00
1999-04-28,1350.91,-0.60,-0.87,3.00,4.00
1999-04-29,1342.83,-0.57,-0.60,4.00,4.00
1999-04-30,1335.18,1.46,-0.57,5.00,4.00
1999-05-03,1354.63,-1.67,1.46,1.00,5.00
1999-05-04,1332.00,1.15,-1.67,2.00,5.00
1999-05-05,1347.31,-1.13,1.15,3.00,5.00
1999-05-06,1332.05,0.97,-1.13,4.00,5.00
1999-05-07,1345.00,-0.35,0.97,5.00,5.00
1999-05-10,1340.30,1.14,-0.35,1.00,5.00
1999-05-11,1355.61,0.62,1.14,2.00,5.00
1999-05-12,1364.00,0.26,0.62,3.00,5.00
1999-05-13,1367.56,-2.18,0.26,4.00,5.00
1999-05-14,1337.80,0.13,-2.18,5.00,5.00
1999-05-17,1339.49,-0.46,0.13,1.00,5.00
1999-05-18,1333.32,0.82,-0.46,2.00,5.00
1999-05-19,1344.23,-0.40,0.82,3.00,5.00
1999-05-20,1338.83,-0.64,-0.40,4.00,5.00
1999-05-21,1330.29,-1.78,-0.64,5.00,5.00
1999-05-24,1306.65,-1.70,-1.78,1.00,5.00
1999-05-25,1284.40,1.59,-1.70,2.00,5.00
1999-05-26,1304.76,-1.79,1.59,3.00,5.00
1999-05-27,1281.41,1.59,-1.79,4.00,5.00
1999-05-28,1301.84,-0.58,1.59,5.00,5.00
1999-06-01,1294.26,0.04,-0.58,2.00,6.00
1999-06-02,1294.81,0.37,0.04,3.00,6.00
1999-06-03,1299.54,2.17,0.37,4.00,6.00
1999-06-04,1327.75,0.51,2.17,5.00,6.00
1999-06-07,1334.52,-1.29,0.51,1.00,6.00
1999-06-08,1317.33,0.10,-1.29,2.00,6.00
1999-06-09,1318.64,-1.20,0.10,3.00,6.00
1999-06-10,1302.82,-0.70,-1.20,4.00,6.00
1999-06-11,1293.64,0.03,-0.70,5.00,6.00
1999-06-14,1294.00,0.55,0.03,1.00,6.00
1999-06-15,1301.16,2.25,0.55,2.00,6.00
1999-06-16,1330.41,0.71,2.25,3.00,6.00
1999-06-17,1339.90,0.22,0.71,4.00,6.00
1999-06-18,1342.84,0.46,0.22,5.00,6.00
1999-06-21,1349.00,-0.97,0.46,1.00,6.00
1999-06-22,1335.88,-0.21,-0.97,2.00,6.00
1999-06-23,1333.06,-1.30,-0.21,3.00,6.00
1999-06-24,1315.78,-0.04,-1.30,4.00,6.00
1999-06-25,1315.31,1.22,-0.04,5.00,6.00
1999-06-28,1331.35,1.51,1.22,1.00,6.00
1999-06-29,1351.45,1.57,1.51,2.00,6.00
1999-06-30,1372.71,0.60,1.57,3.00,6.00
1999-07-01,1380.96,0.74,0.60,4.00,7.00
1999-07-02,1391.22,-0.22,0.74,5.00,7.00
1999-07-06,1388.12,0.56,-0.22,2.00,7.00
1999-07-07,1395.86,-0.10,0.56,3.00,7.00
1999-07-08,1394.42,0.64,-0.10,4.00,7.00
1999-07-09,1403.28,-0.30,0.64,5.00,7.00
1999-07-12,1399.10,-0.40,-0.30,1.00,7.00
1999-07-13,1393.56,0.33,-0.40,2.00,7.00
1999-07-14,1398.17,0.82,0.33,3.00,7.00
1999-07-15,1409.62,0.65,0.82,4.00,7.00
1999-07-16,1418.78,-0.78,0.65,5.00,7.00
1999-07-19,1407.65,-2.17,-0.78,1.00,7.00
1999-07-20,1377.10,0.16,-2.17,2.00,7.00
1999-07-21,1379.29,-1.33,0.16,3.00,7.00
1999-07-22,1360.97,-0.30,-1.33,4.00,7.00
1999-07-23,1356.94,-0.68,-0.30,5.00,7.00
1999-07-26,1347.76,1.12,-0.68,1.00,7.00
1999-07-27,1362.84,0.19,1.12,2.00,7.00
1999-07-28,1365.40,-1.78,0.19,3.00,7.00
1999-07-29,1341.03,-0.92,-1.78,4.00,7.00
1999-07-30,1328.72,-0.05,-0.92,5.00,7.00
1999-08-02,1328.05,-0.44,-0.05,1.00,8.00
1999-08-03,1322.18,-1.27,-0.44,2.00,8.00
1999-08-04,1305.33,0.64,-1.27,3.00,8.00
1999-08-05,1313.71,-1.02,0.64,4.00,8.00
1999-08-06,1300.29,-0.19,-1.02,5.00,8.00
1999-08-09,1297.80,-1.26,-0.19,1.00,8.00
1999-08-10,1281.43,1.60,-1.26,2.00,8.00
1999-08-11,1301.93,-0.29,1.60,3.00,8.00
1999-08-12,1298.16,2.27,-0.29,4.00,8.00
1999-08-13,1327.68,0.23,2.27,5.00,8.00
1999-08-16,1330.77,1.01,0.23,1.00,8.00
1999-08-17,1344.16,-0.84,1.01,2.00,8.00
1999-08-18,1332.84,-0.69,-0.84,3.00,8.00
1999-08-19,1323.59,0.98,-0.69,4.00,8.00
1999-08-20,1336.61,1.77,0.98,5.00,8.00
1999-08-23,1360.22,0.24,1.77,1.00,8.00
1999-08-24,1363.50,1.34,0.24,2.00,8.00
1999-08-25,1381.79,-1.43,1.34,3.00,8.00
1999-08-26,1362.01,-1.01,-1.43,4.00,8.00
1999-08-27,1348.27,-1.80,-1.01,5.00,8.00
1999-08-30,1324.02,-0.27,-1.80,1.00,8.00
1999-08-31,1320.41,0.81,-0.27,2.00,8.00
1999-09-01,1331.07,-0.90,0.81,3.00,9.00
1999-09-02,1319.11,2.89,-0.90,4.00,9.00
1999-09-03,1357.24,-0.50,2.89,5.00,9.00
1999-09-07,1350.45,-0.47,-0.50,2.00,9.00
1999-09-08,1344.15,0.26,-0.47,3.00,9.00
1999-09-09,1347.66,0.30,0.26,4.00,9.00
1999-09-10,1351.66,-0.56,0.30,5.00,9.00
1999-09-13,1344.13,-0.58,-0.56,1.00,9.00
1999-09-14,1336.29,-1.37,-0.58,2.00,9.00
1999-09-15,1317.97,0.04,-1.37,3.00,9.00
1999-09-16,1318.48,1.28,0.04,4.00,9.00
1999-09-17,1335.42,0.01,1.28,5.00,9.00
1999-09-20,1335.53,-2.09,0.01,1.00,9.00
1999-09-21,1307.58,0.22,-2.09,2.00,9.00
1999-09-22,1310.51,-2.30,0.22,3.00,9.00
1999-09-23,1280.41,-0.24,-2.30,4.00,9.00
1999-09-24,1277.36,0.47,-0.24,5.00,9.00
1999-09-27,1283.31,-0.09,0.47,1.00,9.00
1999-09-28,1282.20,-1.08,-0.09,2.00,9.00
1999-09-29,1268.37,1.13,-1.08,3.00,9.00
1999-09-30,1282.71,0.01,1.13,4.00,9.00
1999-10-01,1282.81,1.70,0.01,5.00,10.00
1999-10-04,1304.60,-0.25,1.70,1.00,10.00
1999-10-05,1301.35,1.85,-0.25,2.00,10.00
1999-10-06,1325.40,-0.59,1.85,3.00,10.00
1999-10-07,1317.64,1.39,-0.59,4.00,10.00
1999-10-08,1336.02,-0.06,1.39,5.00,10.00
1999-10-11,1335.21,-1.66,-0.06,1.00,10.00
1999-10-12,1313.04,-2.09,-1.66,2.00,10.00
1999-10-13,1285.55,-0.17,-2.09,3.00,10.00
1999-10-14,1283.42,-2.81,-0.17,4.00,10.00
1999-10-15,1247.41,0.54,-2.81,5.00,10.00
1999-10-18,1254.13,0.57,0.54,1.00,10.00
1999-10-19,1261.32,2.23,0.57,2.00,10.00
1999-10-20,1289.43,-0.45,2.23,3.00,10.00
1999-10-21,1283.61,1.41,-0.45,4.00,10.00
1999-10-22,1301.65,-0.62,1.41,5.00,10.00
1999-10-25,1293.63,-0.91,-0.62,1.00,10.00
1999-10-26,1281.91,1.15,-0.91,2.00,10.00
1999-10-27,1296.71,3.53,1.15,3.00,10.00
1999-10-28,1342.44,1.53,3.53,4.00,10.00
1999-10-29,1362.93,-0.65,1.53,5.00,10.00
1999-11-01,1354.12,-0.47,-0.65,1.00,11.00
1999-11-02,1347.74,0.53,-0.47,2.00,11.00
1999-11-03,1354.93,0.57,0.53,3.00,11.00
1999-11-04,1362.64,0.56,0.57,4.00,11.00
1999-11-05,1370.23,0.49,0.56,5.00,11.00
1999-11-08,1377.01,-0.85,0.49,1.00,11.00
1999-11-09,1365.28,0.60,-0.85,2.00,11.00
1999-11-10,1373.46,0.58,0.60,3.00,11.00
1999-11-11,1381.46,1.06,0.58,4.00,11.00
1999-11-12,1396.06,-0.12,1.06,5.00,11.00
1999-11-15,1394.39,1.84,-0.12,1.00,11.00
1999-11-16,1420.07,-0.66,1.84,2.00,11.00
1999-11-17,1410.71,1.01,-0.66,3.00,11.00
1999-11-18,1424.94,-0.21,1.01,4.00,11.00
1999-11-19,1422.00,-0.07,-0.21,5.00,11.00
1999-11-22,1420.94,-1.15,-0.07,1.00,11.00
1999-11-23,1404.64,0.89,-1.15,2.00,11.00
1999-11-24,1417.08,-0.03,0.89,3.00,11.00
1999-11-26,1416.62,-0.62,-0.03,5.00,11.00
1999-11-29,1407.83,-1.34,-0.62,1.00,11.00
1999-11-30,1388.91,0.63,-1.34,2.00,11.00
1999-12-01,1397.72,0.81,0.63,3.00,12.00
1999-12-02,1409.04,1.72,0.81,4.00,12.00
1999-12-03,1433.30,-0.70,1.72,5.00,12.00
1999-12-06,1423.33,-0.99,-0.70,1.00,12.00
1999-12-07,1409.17,-0.38,-0.99,2.00,12.00
1999-12-08,1403.88,0.30,-0.38,3.00,12.00
1999-12-09,1408.11,0.63,0.30,4.00,12.00
1999-12-10,1417.04,-0.13,0.63,5.00,12.00
1999-12-13,1415.22,-0.85,-0.13,1.00,12.00
1999-12-14,1403.17,0.72,-0.85,2.00,12.00
1999-12-15,1413.33,0.39,0.72,3.00,12.00
1999-12-16,1418.78,0.16,0.39,4.00,12.00
1999-12-17,1421.03,-0.21,0.16,5.00,12.00
1999-12-20,1418.09,1.08,-0.21,1.00,12.00
1999-12-21,1433.43,0.19,1.08,2.00,12.00
1999-12-22,1436.13,1.55,0.19,3.00,12.00
1999-12-23,1458.34,-0.09,1.55,4.00,12.00
1999-12-27,1457.10,0.04,-0.09,1.00,12.00
1999-12-28,1457.66,0.40,0.04,2.00,12.00
1999-12-29,1463.46,0.07,0.40,3.00,12.00
1999-12-30,1464.47,0.33,0.07,4.00,12.00
1999-12-31,1469.25,-0.95,0.33,5.00,12.00
2000-01-03,1455.22,-3.83,-0.95,1.00,1.00
2000-01-04,1399.42,0.19,-3.83,2.00,1.00
2000-01-05,1402.11,0.10,0.19,3.00,1.00
2000-01-06,1403.45,2.71,0.10,4.00,1.00
2000-01-07,1441.47,1.12,2.71,5.00,1.00
2000-01-10,1457.60,-1.31,1.12,1.00,1.00
2000-01-11,1438.56,-0.44,-1.31,2.00,1.00
2000-01-12,1432.25,1.22,-0.44,3.00,1.00
2000-01-13,1449.68,1.07,1.22,4.00,1.00
2000-01-14,1465.15,-0.68,1.07,5.00,1.00
2000-01-18,1455.14,0.05,-0.68,2.00,1.00
2000-01-19,1455.90,-0.71,0.05,3.00,1.00
2000-01-20,1445.57,-0.29,-0.71,4.00,1.00
2000-01-21,1441.36,-2.76,-0.29,5.00,1.00
2000-01-24,1401.53,0.61,-2.76,1.00,1.00
2000-01-25,1410.03,-0.42,0.61,2.00,1.00
2000-01-26,1404.09,-0.39,-0.42,3.00,1.00
2000-01-27,1398.56,-2.75,-0.39,4.00,1.00
2000-01-28,1360.16,2.52,-2.75,5.00,1.00
2000-01-31,1394.46,1.06,2.52,1.00,1.00
2000-02-01,1409.28,-0.01,1.06,2.00,2.00
2000-02-02,1409.12,1.12,-0.01,3.00,2.00
2000-02-03,1424.97,-0.04,1.12,4.00,2.00
2000-02-04,1424.37,-0.01,-0.04,5.00,2.00
2000-02-07,1424.24,1.23,-0.01,1.00,2.00
2000-02-08,1441.72,-2.08,1.23,2.00,2.00
2000-02-09,1411.71,0.36,-2.08,3.00,2.00
2000-02-10,1416.83,-2.10,0.36,4.00,2.00
2000-02-11,1387.12,0.20,-2.10,5.00,2.00
2000-02-14,1389.94,0.87,0.20,1.00,2.00
2000-02-15,1402.05,-1.03,0.87,2.00,2.00
2000-02-16,1387.67,0.04,-1.03,3.00,2.00
2000-02-17,1388.26,-3.04,0.04,4.00,2.00
2000-02-18,1346.09,0.45,-3.04,5.00,2.00
2000-02-22,1352.17,0.63,0.45,2.00,2.00
2000-02-23,1360.69,-0.53,0.63,3.00,2.00
2000-02-24,1353.43,-1.48,-0.53,4.00,2.00
2000-02-25,1333.36,1.10,-1.48,5.00,2.00
2000-02-28,1348.05,1.36,1.10,1.00,2.00
2000-02-29,1366.42,0.93,1.36,2.00,2.00
2000-03-01,1379.19,0.19,0.93,3.00,3.00
2000-03-02,1381.76,1.98,0.19,4.00,3.00
2000-03-03,1409.17,-1.27,1.98,5.00,3.00
2000-03-06,1391.28,-2.56,-1.27,1.00,3.00
2000-03-07,1355.62,0.82,-2.56,2.00,3.00
2000-03-08,1366.70,2.56,0.82,3.00,3.00
2000-03-09,1401.69,-0.47,2.56,4.00,3.00
2000-03-10,1395.07,-0.82,-0.47,5.00,3.00
2000-03-13,1383.62,-1.77,-0.82,1.00,3.00
2000-03-14,1359.15,2.43,-1.77,2.00,3.00
2000-03-15,1392.14,4.76,2.43,3.00,3.00
2000-03-16,1458.47,0.41,4.76,4.00,3.00
2000-03-17,1464.47,-0.54,0.41,5.00,3.00
2000-03-20,1456.63,2.56,-0.54,1.00,3.00
2000-03-21,1493.87,0.45,2.56,2.00,3.00
2000-03-22,1500.64,1.78,0.45,3.00,3.00
2000-03-23,1527.35,0.01,1.78,4.00,3.00
2000-03-24,1527.46,-0.24,0.01,5.00,3.00
2000-03-27,1523.86,-1.06,-0.24,1.00,3.00
2000-03-28,1507.73,0.05,-1.06,2.00,3.00
2000-03-29,1508.52,-1.37,0.05,3.00,3.00
2000-03-30,1487.92,0.72,-1.37,4.00,3.00
2000-03-31,1498.58,0.49,0.72,5.00,3.00
2000-04-03,1505.97,-0.75,0.49,1.00,4.00
2000-04-04,1494.73,-0.49,-0.75,2.00,4.00
2000-04-05,1487.37,0.94,-0.49,3.00,4.00
2000-04-06,1501.34,1.00,0.94,4.00,4.00
2000-04-07,1516.35,-0.78,1.00,5.00,4.00
2000-04-10,1504.46,-0.26,-0.78,1.00,4.00
2000-04-11,1500.59,-2.23,-0.26,2.00,4.00
2000-04-12,1467.17,-1.82,-2.23,3.00,4.00
2000-04-13,1440.51,-5.83,-1.82,4.00,4.00
2000-04-14,1356.56,3.31,-5.83,5.00,4.00
2000-04-17,1401.44,2.87,3.31,1.00,4.00
2000-04-18,1441.61,-0.98,2.87,2.00,4.00
2000-04-19,1427.47,0.50,-0.98,3.00,4.00
2000-04-20,1434.54,-0.33,0.50,4.00,4.00
2000-04-24,1429.86,3.33,-0.33,1.00,4.00
2000-04-25,1477.44,-1.11,3.33,2.00,4.00
2000-04-26,1460.99,0.27,-1.11,3.00,4.00
2000-04-27,1464.92,-0.85,0.27,4.00,4.00
2000-04-28,1452.43,1.09,-0.85,5.00,4.00
2000-05-01,1468.25,-1.50,1.09,1.00,5.00
2000-05-02,1446.29,-2.16,-1.50,2.00,5.00
2000-05-03,1415.10,-0.39,-2.16,3.00,5.00
2000-05-04,1409.57,1.64,-0.39,4.00,5.00
2000-05-05,1432.63,-0.59,1.64,5.00,5.00
2000-05-08,1424.17,-0.84,-0.59,1.00,5.00
2000-05-09,1412.14,-2.06,-0.84,2.00,5.00
2000-05-10,1383.05,1.79,-2.06,3.00,5.00
2000-05-11,1407.81,0.93,1.79,4.00,5.00
2000-05-12,1420.96,2.21,0.93,5.00,5.00
2000-05-15,1452.36,0.94,2.21,1.00,5.00
2000-05-16,1466.04,-1.24,0.94,2.00,5.00
2000-05-17,1447.80,-0.73,-1.24,3.00,5.00
